"Attribute1","Attribute2","Attribute3","k","Accuracy","Sensitivity","Specificity"
"ScaleOverTime","isSingle","ScaleYearsWithCurrManager",27,85.2873563218391,99.178082191781,12.8571428571428
"ScaleOverTime","isSingle","ScaleYearsWithCurrManager",28,85.2873563218391,99.178082191781,12.8571428571428
"ScaleOverTime","isSingle","ScaleYearsWithCurrManager",29,84.7126436781608,97.5342465753427,17.8571428571429
"ScaleOverTime","isSingle","ScaleYearsWithCurrManager",30,84.7126436781608,97.5342465753427,17.8571428571429
"ScaleOverTime","ScaleMonthlyIncome","SO30",5,84.2528735632185,94.5205479452056,30.7142857142857
"ScaleOverTime","ScaleMonthlyIncome","SO30",6,84.1758620689655,94.4424657534247,30.6428571428572
"ScaleOverTime","ScaleMonthlyIncome","SO30",7,85.0574712643677,95.4794520547946,30.7142857142857
"ScaleOverTime","ScaleMonthlyIncome","SO30",8,85.087356321839,95.0232876712329,33.2785714285714
"ScaleOverTime","ScaleMonthlyIncome","SO30",9,84.9425287356321,95.0684931506852,32.1428571428572
"ScaleOverTime","ScaleMonthlyIncome","SO30",10,84.6080459770115,95.4068493150685,28.3
"ScaleOverTime","ScaleMonthlyIncome","SO30",11,84.022988505747,95.4794520547946,24.2857142857143
"ScaleOverTime","ScaleMonthlyIncome","SO30",12,84.7574712643678,96.1,25.6142857142857
"ScaleOverTime","ScaleMonthlyIncome","SO30",13,83.9080459770116,95.7534246575345,22.1428571428571
"ScaleOverTime","ScaleMonthlyIncome","SO30",14,84.8471264367816,96.7246575342466,22.9142857142857
"ScaleOverTime","ScaleMonthlyIncome","SO30",15,85.2873563218391,97.1232876712331,23.5714285714285
"ScaleOverTime","ScaleMonthlyIncome","SO30",16,85.1781609195401,96.9150684931507,23.9785714285714
"ScaleOverTime","ScaleMonthlyIncome","SO30",17,85.5666666666667,97.5342465753427,23.1642857142857
"ScaleOverTime","ScaleMonthlyIncome","SO30",18,85.9183908045977,97.6520547945206,24.7357142857143
"ScaleOverTime","ScaleMonthlyIncome","SO30",19,85.4022988505747,97.3972602739725,22.8571428571428
"ScaleOverTime","ScaleMonthlyIncome","SO30",20,85.8206896551725,97.6986301369864,23.8857142857143
"ScaleOverTime","ScaleMonthlyIncome","SO30",21,85.8057471264368,97.8082191780824,23.2214285714285
"ScaleOverTime","ScaleMonthlyIncome","SO30",22,85.9344827586208,97.7630136986302,24.2571428571428
"ScaleOverTime","ScaleMonthlyIncome","SO30",23,86.3218390804599,97.9452054794521,25.7142857142857
"ScaleOverTime","ScaleMonthlyIncome","SO30",24,86.1563218390804,97.8794520547946,25.0285714285714
"ScaleOverTime","ScaleMonthlyIncome","SO30",25,86.3218390804599,97.9452054794521,25.7142857142857
"ScaleOverTime","ScaleMonthlyIncome","SO30",26,86.2563218390805,97.9452054794521,25.3071428571428
"ScaleOverTime","ScaleMonthlyIncome","SO30",27,86.3218390804599,97.9452054794521,25.7142857142857
"ScaleOverTime","ScaleMonthlyIncome","SO30",28,86.2620689655172,97.8739726027399,25.7142857142857
"ScaleOverTime","ScaleMonthlyIncome","SO30",29,86.3218390804599,97.9452054794521,25.7142857142857
"ScaleOverTime","ScaleMonthlyIncome","SO30",30,86.2724137931035,97.8863013698631,25.7142857142857
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",5,83.6597701149426,95.4575342465753,22.1428571428571
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",6,83.4666666666667,94.9013698630137,23.8428571428571
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",7,85.348275862069,96.3739726027398,27.8571428571429
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",8,84.9103448275862,96.2616438356165,25.7214285714286
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",9,85.2988505747126,96.5178082191782,26.8000000000001
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",10,85.4034482758621,96.4835616438357,27.6285714285714
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",11,85.5172413793103,96.7123287671232,27.1428571428572
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",12,85.5344827586207,96.7958904109589,26.8142857142858
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",13,85.5172413793103,96.5753424657535,27.8571428571429
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",14,85.8517241379311,96.9191780821918,28.1428571428571
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",15,86.206896551724,97.2602739726028,28.5714285714285
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",16,86.032183908046,97.3356164383561,27.0928571428572
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",17,85.977011494253,97.3972602739725,26.4285714285715
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",18,85.964367816092,97.2520547945206,27.1071428571429
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",19,86.206896551724,97.2602739726028,28.5714285714285
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",20,86.148275862069,97.3191780821918,27.9
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",21,86.0919540229886,97.2602739726028,27.8571428571429
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",22,86.0333333333334,97.2712328767124,27.4357142857143
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",23,85.977011494253,97.3972602739725,26.4285714285715
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",24,85.9770114942529,97.2479452054795,27.2071428571429
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",25,86.044827586207,97.3410958904109,27.1428571428572
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",26,86.0390804597701,97.3301369863013,27.1642857142858
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",27,85.977011494253,97.3972602739725,26.4285714285715
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",28,86.0172413793104,97.3164383561644,27.1
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",29,85.977011494253,97.3972602739725,26.4285714285715
"ScaleOverTime","ScaleMonthlyIncome","isTWY03",30,86.0183908045978,97.386301369863,26.7428571428572
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",5,85.8080459770115,97.195890410959,26.4285714285715
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",6,85.5425287356322,96.886301369863,26.3928571428572
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",7,85.8666666666667,97.5397260273973,25
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",8,85.3862068965517,97.1657534246575,23.9642857142857
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",9,86.0919540229886,98.0821917808218,23.5714285714285
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",10,85.7068965517242,97.7630136986302,22.8428571428571
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",11,85.7471264367817,97.9452054794521,22.1428571428571
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",12,85.6471264367816,97.9520547945206,21.4857142857143
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",13,85.1724137931034,98.219178082192,17.1428571428571
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",14,85.7781609195403,98.6424657534247,18.7
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",15,85.7471264367817,98.6301369863014,18.5714285714286
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",16,85.764367816092,98.7835616438356,17.8785714285714
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",17,85.7471264367817,98.9041095890413,17.1428571428571
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",18,85.8091954022989,98.9780821917808,17.1428571428571
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",19,85.9195402298851,99.1095890410959,17.1428571428571
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",20,85.7931034482759,98.9589041095891,17.1428571428571
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",21,85.8609195402299,99.0397260273972,17.1428571428571
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",22,85.8022988505748,98.9698630136987,17.1428571428571
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",23,85.977011494253,99.178082191781,17.1428571428571
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",24,85.977011494253,99.178082191781,17.1428571428571
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",25,85.977011494253,99.178082191781,17.1428571428571
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",26,85.7494252873564,98.9068493150685,17.1428571428571
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",27,85.7471264367817,98.9041095890413,17.1428571428571
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",28,85.7471264367817,98.9041095890413,17.1428571428571
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",29,85.7471264367817,98.9041095890413,17.1428571428571
"ScaleOverTime","ScaleMonthlyIncome","ScaleYearsWithCurrManager",30,85.6229885057472,98.7561643835616,17.1428571428571
"ScaleOverTime","SO30","isTWY03",5,85.6321839080461,99.3150684931507,14.2857142857143
"ScaleOverTime","SO30","isTWY03",6,85.6321839080461,99.3150684931507,14.2857142857143
"ScaleOverTime","SO30","isTWY03",7,85.6321839080461,99.3150684931507,14.2857142857143
"ScaleOverTime","SO30","isTWY03",8,85.6321839080461,99.3150684931507,14.2857142857143
"ScaleOverTime","SO30","isTWY03",9,85.6321839080461,99.3150684931507,14.2857142857143
"ScaleOverTime","SO30","isTWY03",10,85.6321839080461,99.3150684931507,14.2857142857143
"ScaleOverTime","SO30","isTWY03",11,85.6321839080461,99.3150684931507,14.2857142857143
"ScaleOverTime","SO30","isTWY03",12,85.6321839080461,99.3150684931507,14.2857142857143
"ScaleOverTime","SO30","isTWY03",13,85.6321839080461,99.3150684931507,14.2857142857143
"ScaleOverTime","SO30","isTWY03",14,85.6321839080461,99.3150684931507,14.2857142857143
"ScaleOverTime","SO30","isTWY03",15,85.6321839080461,99.3150684931507,14.2857142857143
"ScaleOverTime","SO30","isTWY03",16,85.6321839080461,99.3150684931507,14.2857142857143
"ScaleOverTime","SO30","isTWY03",17,85.6321839080461,99.3150684931507,14.2857142857143
"ScaleOverTime","SO30","isTWY03",18,85.6321839080461,99.3150684931507,14.2857142857143
"ScaleOverTime","SO30","isTWY03",19,85.6321839080461,99.3150684931507,14.2857142857143
"ScaleOverTime","SO30","isTWY03",20,85.6321839080461,99.3150684931507,14.2857142857143
"ScaleOverTime","SO30","isTWY03",21,85.6321839080461,99.3150684931507,14.2857142857143
"ScaleOverTime","SO30","isTWY03",22,85.6321839080461,99.3150684931507,14.2857142857143
"ScaleOverTime","SO30","isTWY03",23,85.6321839080461,99.3150684931507,14.2857142857143
"ScaleOverTime","SO30","isTWY03",24,85.6321839080461,99.3150684931507,14.2857142857143
"ScaleOverTime","SO30","isTWY03",25,83.9080459770116,100,0
"ScaleOverTime","SO30","isTWY03",26,83.9080459770116,100,0
"ScaleOverTime","SO30","isTWY03",27,83.9080459770116,100,0
"ScaleOverTime","SO30","isTWY03",28,83.9080459770116,100,0
"ScaleOverTime","SO30","isTWY03",29,83.9080459770116,100,0
"ScaleOverTime","SO30","isTWY03",30,83.9080459770116,100,0
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",5,84.7793103448275,95.6794520547946,27.9428571428572
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",6,84.7701149425287,95.6849315068494,27.8571428571429
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",7,84.771264367816,95.6876712328768,27.85
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",8,84.612643678161,95.7712328767125,26.4285714285715
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",9,84.7091954022988,95.886301369863,26.4285714285715
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",10,84.719540229885,95.8986301369864,26.4285714285715
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",11,84.7241379310344,95.9041095890412,26.4285714285715
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",12,85.4172413793104,96.7301369863013,26.4285714285715
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",13,85.1586206896551,96.5000000000001,26.0214285714286
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",14,85.1770114942529,96.5178082191781,26.0428571428572
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",15,85.1747126436781,96.5054794520549,26.0928571428572
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",16,85.1781609195402,96.5136986301371,26.0714285714286
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",17,85.1103448275861,96.5013698630138,25.7142857142857
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",18,85.1218390804597,96.5150684931507,25.7142857142857
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",19,85.1057471264367,96.4958904109589,25.7142857142857
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",20,84.5241379310344,97.172602739726,18.5714285714286
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",21,84.4609195402298,97.0972602739726,18.5714285714286
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",22,84.4758620689655,97.1150684931507,18.5714285714286
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",23,84.5988505747126,97.3328767123288,18.2
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",24,84.5965517241378,97.3205479452055,18.25
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",25,85.1126436781609,97.9452054794521,18.2
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",26,85.2379310344827,98.0821917808218,18.2642857142857
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",27,85.2310344827586,98.0821917808218,18.2214285714286
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",28,85.232183908046,98.0821917808218,18.2285714285714
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",29,85.2379310344828,98.0821917808218,18.2642857142857
"ScaleOverTime","SO30","ScaleYearsWithCurrManager",30,85.2252873563219,98.0821917808218,18.1857142857143
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",5,85.4022988505747,99.3150684931507,12.8571428571428
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",6,85.4022988505747,99.3150684931507,12.8571428571428
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",7,85.4022988505747,99.3150684931507,12.8571428571428
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",8,85.4022988505747,99.3150684931507,12.8571428571428
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",9,85.4022988505747,99.3150684931507,12.8571428571428
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",10,85.4022988505747,99.3150684931507,12.8571428571428
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",11,85.4022988505747,99.3150684931507,12.8571428571428
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",12,85.1724137931034,98.4931506849317,15.7142857142857
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",13,85.1724137931034,98.4931506849317,15.7142857142857
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",14,85.1724137931034,98.4931506849317,15.7142857142857
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",15,85.1724137931034,98.4931506849317,15.7142857142857
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",16,85.1724137931034,98.4931506849317,15.7142857142857
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",17,85.1724137931034,98.4931506849317,15.7142857142857
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",18,85.1724137931034,98.4931506849317,15.7142857142857
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",19,85.1724137931034,98.4931506849317,15.7142857142857
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",20,85.1724137931034,98.4931506849317,15.7142857142857
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",21,85.1724137931034,98.4931506849317,15.7142857142857
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",22,85.1724137931034,98.4931506849317,15.7142857142857
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",23,85.1724137931034,98.4931506849317,15.7142857142857
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",24,85.1724137931034,98.4931506849317,15.7142857142857
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",25,85.1724137931034,98.4931506849317,15.7142857142857
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",26,85.1724137931034,98.4931506849317,15.7142857142857
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",27,85.1724137931034,98.4931506849317,15.7142857142857
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",28,85.1724137931034,98.4931506849317,15.7142857142857
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",29,85.1724137931034,98.4931506849317,15.7142857142857
"ScaleOverTime","isTWY03","ScaleYearsWithCurrManager",30,85.1724137931034,98.4931506849317,15.7142857142857
"isJL1","isSingle","ScaleMonthlyIncome",5,82.4770114942529,95.5547945205479,14.2857142857143
"isJL1","isSingle","ScaleMonthlyIncome",6,82.6816091954023,95.7917808219179,14.3214285714286
"isJL1","isSingle","ScaleMonthlyIncome",7,83.7344827586207,97.1904109589042,13.5714285714286
"isJL1","isSingle","ScaleMonthlyIncome",8,83.3793103448276,97.0205479452055,12.25
"isJL1","isSingle","ScaleMonthlyIncome",9,84.022988505747,97.6712328767122,12.8571428571428
"isJL1","isSingle","ScaleMonthlyIncome",10,83.9390804597701,97.7246575342466,12.0571428571428
"isJL1","isSingle","ScaleMonthlyIncome",11,83.728735632184,98.1424657534247,8.57142857142856
"isJL1","isSingle","ScaleMonthlyIncome",12,83.9264367816092,98.5219178082192,7.82142857142856
"isJL1","isSingle","ScaleMonthlyIncome",13,83.5632183908046,98.4931506849317,5.7142857142857
"isJL1","isSingle","ScaleMonthlyIncome",14,83.8505747126437,98.6342465753425,6.76428571428571
"isJL1","isSingle","ScaleMonthlyIncome",15,83.9080459770116,98.9041095890413,5.7142857142857
"isJL1","isSingle","ScaleMonthlyIncome",16,84.0149425287356,98.9739726027397,6.0142857142857
"isJL1","isSingle","ScaleMonthlyIncome",17,84.1436781609196,98.9753424657534,6.80714285714285
"isJL1","isSingle","ScaleMonthlyIncome",18,84.0022988505747,98.8178082191781,6.74999999999999
"isJL1","isSingle","ScaleMonthlyIncome",19,83.7931034482759,98.7671232876711,5.7142857142857
"isJL1","isSingle","ScaleMonthlyIncome",20,84.0126436781609,99.0232876712329,5.74285714285713
"isJL1","isSingle","ScaleMonthlyIncome",21,84.0804597701149,99.2465753424658,4.99999999999999
"isJL1","isSingle","ScaleMonthlyIncome",22,84.1275862068966,99.0904109589041,6.10714285714284
"isJL1","isSingle","ScaleMonthlyIncome",23,84.3678160919539,99.4520547945204,5.7142857142857
"isJL1","isSingle","ScaleMonthlyIncome",24,84.1988505747127,99.3178082191781,5.3642857142857
"isJL1","isSingle","ScaleMonthlyIncome",25,84.3678160919539,99.5890410958906,4.99999999999999
"isJL1","isSingle","ScaleMonthlyIncome",26,84.2954022988505,99.4438356164383,5.30714285714285
"isJL1","isSingle","ScaleMonthlyIncome",27,84.4264367816091,99.5219178082192,5.7142857142857
"isJL1","isSingle","ScaleMonthlyIncome",28,84.0103448275863,99.0260273972603,5.7142857142857
"isJL1","isSingle","ScaleMonthlyIncome",29,83.9080459770116,98.9041095890413,5.7142857142857
"isJL1","isSingle","ScaleMonthlyIncome",30,84.0505747126437,99.0739726027398,5.7142857142857
"isJL1","isSingle","SO30",5,83.9080459770116,100,0
"isJL1","isSingle","SO30",6,83.9080459770116,100,0
"isJL1","isSingle","SO30",7,83.9080459770116,100,0
"isJL1","isSingle","SO30",8,83.9080459770116,100,0
"isJL1","isSingle","SO30",9,83.9080459770116,100,0
"isJL1","isSingle","SO30",10,83.9080459770116,100,0
"isJL1","isSingle","SO30",11,83.9080459770116,100,0
"isJL1","isSingle","SO30",12,83.9080459770116,100,0
"isJL1","isSingle","SO30",13,83.9080459770116,100,0
"isJL1","isSingle","SO30",14,83.9080459770116,100,0
"isJL1","isSingle","SO30",15,83.9080459770116,100,0
"isJL1","isSingle","SO30",16,83.9080459770116,100,0
"isJL1","isSingle","SO30",17,83.9080459770116,100,0
"isJL1","isSingle","SO30",18,83.9080459770116,100,0
"isJL1","isSingle","SO30",19,83.9080459770116,100,0
"isJL1","isSingle","SO30",20,83.9080459770116,100,0
"isJL1","isSingle","SO30",21,83.9080459770116,100,0
"isJL1","isSingle","SO30",22,83.9080459770116,100,0
"isJL1","isSingle","SO30",23,83.9080459770116,100,0
"isJL1","isSingle","SO30",24,83.9080459770116,100,0
"isJL1","isSingle","SO30",25,83.9080459770116,100,0
"isJL1","isSingle","SO30",26,83.9080459770116,100,0
"isJL1","isSingle","SO30",27,83.9080459770116,100,0
"isJL1","isSingle","SO30",28,83.9080459770116,100,0
"isJL1","isSingle","SO30",29,83.9080459770116,100,0
"isJL1","isSingle","SO30",30,83.9080459770116,100,0
"isJL1","isSingle","isTWY03",5,84.7126436781608,97.3972602739725,18.5714285714286
"isJL1","isSingle","isTWY03",6,84.7126436781608,97.3972602739725,18.5714285714286
"isJL1","isSingle","isTWY03",7,84.7126436781608,97.3972602739725,18.5714285714286
"isJL1","isSingle","isTWY03",8,84.7126436781608,97.3972602739725,18.5714285714286
"isJL1","isSingle","isTWY03",9,84.7126436781608,97.3972602739725,18.5714285714286
"isJL1","isSingle","isTWY03",10,84.7126436781608,97.3972602739725,18.5714285714286
"isJL1","isSingle","isTWY03",11,84.7126436781608,97.3972602739725,18.5714285714286
"isJL1","isSingle","isTWY03",12,84.7126436781608,97.3972602739725,18.5714285714286
"isJL1","isSingle","isTWY03",13,84.7126436781608,97.3972602739725,18.5714285714286
"isJL1","isSingle","isTWY03",14,84.7126436781608,97.3972602739725,18.5714285714286
"isJL1","isSingle","isTWY03",15,84.7126436781608,97.3972602739725,18.5714285714286
"isJL1","isSingle","isTWY03",16,84.7126436781608,97.3972602739725,18.5714285714286
"isJL1","isSingle","isTWY03",17,84.7126436781608,97.3972602739725,18.5714285714286
"isJL1","isSingle","isTWY03",18,84.7126436781608,97.3972602739725,18.5714285714286
"isJL1","isSingle","isTWY03",19,84.7126436781608,97.3972602739725,18.5714285714286
"isJL1","isSingle","isTWY03",20,84.7126436781608,97.3972602739725,18.5714285714286
"isJL1","isSingle","isTWY03",21,84.7126436781608,97.3972602739725,18.5714285714286
"isJL1","isSingle","isTWY03",22,84.7126436781608,97.3972602739725,18.5714285714286
